,MEDIO_PREDOMINANTE,LATITUD_ORIGEN,LATITUD_DESTINO,LONGITUD_ORIGEN,LONGITUD_DESTINO,DIFERENCIA_HORAS,tiempo_recorrido,distancia_km,velocidad km/h
87590,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:40:00,0.6666666666666666,18.57642995976313,27.864644939644695
87598,AUTO,4.63583821538,5.0252154,-74.06524738,-74.0011074,01:20:00,1.3333333333333333,43.92534106107241,32.94400579580431
87600,Transmilenio,4.6360603894212,5.0252154,-74.063752533526,-74.0011074,02:34:00,2.5666666666666664,43.874368241185216,17.093909704357877
87604,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:25:00,0.4166666666666667,18.57642995976313,44.58343190343151
87606,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:25:00,0.4166666666666667,18.57642995976313,44.58343190343151
87608,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:25:00,0.4166666666666667,18.57642995976313,44.58343190343151
87616,Transmilenio,4.67125353536,5.0252154,-74.1196167056,-74.0011074,02:05:00,2.0833333333333335,41.537751941973895,19.938120932147466
87618,Transmilenio,4.61893992826,5.0252154,-74.0695284674,-74.0011074,02:17:00,2.283333333333333,45.858837590047614,20.084162448196036
87620,Transmilenio,4.6372988124621,5.0252154,-74.071319840734,-74.0011074,02:12:00,2.2,43.879436185769514,19.945198266258867
87881,Transmilenio,4.6680956013719,5.0252154,-74.12020072581,-74.0011074,02:06:00,2.1,41.89176424856692,19.948459165984247
87883,INTERMUNICIPAL,4.7432417105024,5.0252154,-74.015267272405,-74.0011074,01:03:00,1.05,31.428473169999666,29.93187920952349
87885,AUTO,4.6482929773208,5.0252154,-74.086519928466,-74.0011074,01:57:00,1.95,43.01519599328588,22.059074868351733
87887,AUTO,4.63161872874,5.0252154,-74.070628135,-74.0011074,01:10:00,1.1666666666666667,44.48848473761226,38.13298691795337
87909,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:26:00,0.43333333333333335,18.57642995976313,42.868684522530295
87925,ESPECIAL,4.915941,5.0252154,-74.0969271,-74.0011074,00:22:00,0.36666666666666664,16.15223659900027,44.051554360909826
87934,ESPECIAL,4.7102423,5.0252154,-74.2144199,-74.0011074,01:56:00,1.9333333333333333,42.298899311707416,21.87874102329694
87954,AUTO,4.7419311554328,5.0252154,-74.047630325904,-74.0011074,01:00:00,1.0,31.954484677550873,31.954484677550873
87960,PEATON,4.8686372,5.0252154,-74.1451592,-74.0011074,05:44:00,5.733333333333333,23.644177957548774,4.123984527479437
87967,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
87995,Transmilenio,4.6339240972453,5.0252154,-74.062097960336,-74.0011074,02:12:00,2.2,44.08065502060236,20.03666137300107
87999,Transmilenio,4.5951188682134,5.0252154,-74.085047505508,-74.0011074,02:26:00,2.4333333333333336,48.775200088068914,20.04460277591873
88006,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:55:00,0.9166666666666666,11.944659455042787,13.030537587319404
88008,Transmilenio,4.638247461178,5.0252154,-74.063093699845,-74.0011074,02:11:00,2.183333333333333,43.62241387665677,19.979731546560355
88010,Transmilenio,4.5952098944101,5.0252154,-74.146998070866,-74.0011074,02:00:00,2.0,50.52967823670543,25.264839118352715
88053,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
88059,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
88063,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:30:00,1.5,14.5810787377825,9.720719158521666
88071,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:40:00,0.6666666666666666,14.5810787377825,21.87161810667375
88127,MOTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
88139,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
88143,AUTO,4.9084118,5.0252154,-73.9416075,-74.0011074,00:30:00,0.5,14.5810787377825,29.162157475565
88528,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,02:23:00,2.3833333333333333,18.57642995976313,7.794306276823691
88530,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,02:25:00,2.4166666666666665,18.57642995976313,7.686798604039915
88532,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,02:03:00,2.05,18.57642995976313,9.061673151103966
88538,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:25:00,0.4166666666666667,18.57642995976313,44.58343190343151
88545,AUTO,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:25:00,1.4166666666666667,30.664170180669984,21.645296598119987
88551,TPC-SITP,4.7975894476,5.0252154,-74.0384359268,-74.0011074,02:31:00,2.5166666666666666,25.67523447634498,10.20207992437549
88553,TPC-SITP,4.7975894476,5.0252154,-74.0384359268,-74.0011074,02:31:00,2.5166666666666666,25.67523447634498,10.20207992437549
88581,AUTO,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:15:00,1.25,30.664170180669984,24.531336144535988
88590,INTERMUNICIPAL,4.5995975394265,5.0252154,-74.079274399964,-74.0011074,02:30:00,2.5,48.166501750089424,19.26660070003577
88594,Transmilenio,4.6097874411321,5.0252154,-74.073740664359,-74.0011074,02:21:00,2.35,46.94188548732078,19.975270420136503
88602,TPC-SITP,4.77377354431,5.0252154,-74.0412611539,-74.0011074,02:40:00,2.6666666666666665,28.342504097933677,10.62843903672513
88608,"BICICLETA, BICICLETA CON MOTOR",4.9647668,5.0252154,-73.9121163,-74.0011074,01:48:00,1.8,11.944659455042787,6.635921919468215
88676,ESPECIAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
88723,Transmilenio,4.7250198920274,5.0252154,-74.052011969588,-74.0011074,02:00:00,2.0,33.89127879129625,16.945639395648126
88788,Transmilenio,4.7515747425901,5.0252154,-74.046505064301,-74.0011074,01:51:00,1.85,30.874933980279877,16.689153502853987
88934,Transmilenio,4.6878789112985,5.0252154,-74.0580524703,-74.0011074,02:00:00,2.0,38.079677230302764,19.039838615151382
88952,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
88956,INTERMUNICIPAL,4.6479102984743,5.0252154,-74.052505965455,-74.0011074,01:25:00,1.4166666666666667,42.386644969220555,29.919984684155683
88975,INTERMUNICIPAL,4.7426434426,5.0252154,-74.0191589907,-74.0011074,02:00:00,2.0,31.51946256776502,15.75973128388251
88977,AUTO,4.60039431396,5.0252154,-74.0757235106,-74.0011074,02:30:00,2.5,48.009783478551775,19.20391339142071
88981,AUTO,4.6448988947719,5.0252154,-74.100552202284,-74.0011074,01:30:00,1.5,43.75011864644056,29.166745764293708
88983,AUTO,4.60039431396,5.0252154,-74.0757235106,-74.0011074,02:30:00,2.5,48.009783478551775,19.20391339142071
88993,INTERMUNICIPAL,4.7558059164284,5.0252154,-74.045214568698,-74.0011074,01:01:00,1.0166666666666666,30.38694977003698,29.888803052495394
88995,Transmilenio,4.7232814100761,5.0252154,-74.054457470196,-74.0011074,02:42:00,2.7,34.128102165763224,12.640037839171564
89001,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:55:00,0.9166666666666666,18.57642995976313,20.265196319741595
89216,"BICICLETA, BICICLETA CON MOTOR",4.9647668,5.0252154,-73.9121163,-74.0011074,01:48:00,1.8,11.944659455042787,6.635921919468215
89228,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:35:00,0.5833333333333334,18.57642995976313,31.845308502451076
89234,Transmilenio,4.6477852702488,5.0252154,-74.062457375496,-74.0011074,02:08:00,2.1333333333333333,42.56291955213379,19.951368540062717
89240,Transmilenio,4.6734985126,5.0252154,-74.1166878427,-74.0011074,02:04:00,2.066666666666667,41.198506060831924,19.934760997176735
89244,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:07:00,1.1166666666666667,18.57642995976313,16.63560891919086
89246,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:18:00,1.3,11.944659455042787,9.188199580802143
89248,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:42:00,1.7,11.944659455042787,7.026270267672228
89287,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:58:00,0.9666666666666667,18.57642995976313,19.216996510099786
89323,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:00:00,1.0,11.944659455042787,11.944659455042787
89355,ESPECIAL,4.915941,5.0252154,-74.0969271,-74.0011074,01:00:00,1.0,16.15223659900027,16.15223659900027
89357,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
89378,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
89381,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,01:15:00,1.25,12.114400517096264,9.691520413677011
89393,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:25:00,0.4166666666666667,12.114400517096264,29.074561241031034
89409,Transmilenio,4.69540075014,5.0252154,-74.0777205684,-74.0011074,02:53:00,2.8833333333333333,37.68545671723636,13.070100595573305
89411,Transmilenio,4.6913648569,5.0252154,-74.0568868286,-74.0011074,02:53:00,2.8833333333333333,37.67560293848397,13.066683100052243
89415,Transmilenio,4.6113515605377,5.0252154,-74.069853236983,-74.0011074,02:20:00,2.3333333333333335,46.69800827157123,20.01343211638767
89417,Transmilenio,4.6113515605377,5.0252154,-74.069853236983,-74.0011074,02:20:00,2.3333333333333335,46.69800827157123,20.01343211638767
89419,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:50:00,0.8333333333333334,11.944659455042787,14.333591346051344
89421,Transmilenio,4.69540075014,5.0252154,-74.0777205684,-74.0011074,02:53:00,2.8833333333333333,37.68545671723636,13.070100595573305
89425,MOTO,4.6323457607239,5.0252154,-74.066402013274,-74.0011074,01:15:00,1.25,44.3297793008862,35.463823440708964
89435,Transmilenio,4.6407723436457,5.0252154,-74.068299419514,-74.0011074,02:10:00,2.1666666666666665,43.44021853086669,20.04933162963078
89451,Transmilenio,4.733825581,5.0252154,-74.049806604,-74.0011074,01:45:00,1.75,32.88406650232684,18.790895144186766
89453,Transmilenio,4.6396217437007,5.0252154,-74.062917848816,-74.0011074,02:20:00,2.3333333333333335,43.46826622805068,18.629256954878862
89455,Transmilenio,4.6182180006981,5.0252154,-74.08823581629,-74.0011074,02:19:00,2.3166666666666664,46.326166236510986,19.996906289141435
89457,AUTO,4.66050265437,5.0252154,-74.0594045708,-74.0011074,01:15:00,1.25,41.111428100780685,32.88914248062455
89459,INTERMUNICIPAL,4.751650461908,5.0252154,-74.045456263933,-74.0011074,01:20:00,1.3333333333333333,30.847854827041516,23.135891120281137
89461,AUTO,4.6804844012244,5.0252154,-74.037966326752,-74.0011074,01:20:00,1.3333333333333333,38.592496994710466,28.94437274603285
89463,TPC-SITP,4.6804844012244,5.0252154,-74.037966326752,-74.0011074,02:16:00,2.2666666666666666,38.592496994710466,17.02610161531344
89467,INTERMUNICIPAL,4.7506034447893,5.0252154,-74.042450096231,-74.0011074,01:02:00,1.0333333333333334,30.911705924417525,29.914554120404052
89470,Transmilenio,4.6564748829408,5.0252154,-74.057720572471,-74.0011074,02:05:00,2.0833333333333335,41.52562197797676,19.932298549428843
89486,INTERMUNICIPAL,4.7065284248192,5.0252154,-74.05314984579,-74.0011074,01:20:00,1.3333333333333333,35.942678118882334,26.957008589161752
89492,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:45:00,0.75,18.57642995976313,24.768573279684173
89496,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:45:00,0.75,18.57642995976313,24.768573279684173
89533,Transmilenio,4.664774944278,5.0252154,-74.058051613242,-74.0011074,02:02:00,2.033333333333333,40.61821655162722,19.976172074570766
89650,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:00:00,1.0,14.5810787377825,14.5810787377825
89703,Transmilenio,4.6489601222053,5.0252154,-74.063615865145,-74.0011074,02:45:00,2.75,42.454619660743944,15.438043512997798
89714,Transmilenio,4.7030707265,5.0252154,-74.1008663058,-74.0011074,02:00:00,2.0,37.529321319588476,18.764660659794238
89722,Transmilenio,4.5852554308577,5.0252154,-74.099254450105,-74.0011074,01:45:00,1.75,50.171693708218555,28.669539261839173
89737,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
89741,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
89743,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,00:30:00,0.5,18.57642995976313,37.15285991952626
89953,"BICICLETA, BICICLETA CON MOTOR",4.9647668,5.0252154,-73.9121163,-74.0011074,01:48:00,1.8,11.944659455042787,6.635921919468215
89959,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
89961,Transmilenio,4.64456809228,5.0252154,-74.0634609853,-74.0011074,02:45:00,2.75,42.93428120455866,15.612465892566785
89974,MOTO,4.7167432,5.0252154,-74.2117265,-74.0011074,01:30:00,1.5,41.53215195796908,27.688101305312717
90018,TPC-SITP,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
90024,Transmilenio,4.6415355471538,5.0252154,-74.071954429025,-74.0011074,02:10:00,2.1666666666666665,43.428051776664596,20.04371620461443
90116,INTERMUNICIPAL,4.6434853313958,5.0252154,-74.070050952179,-74.0011074,02:06:00,2.1,43.17670485652106,20.56033564596241
90120,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:30:00,1.5,18.57642995976313,12.384286639842086
90124,Transmilenio,4.6927371514245,5.0252154,-74.050766106948,-74.0011074,02:52:00,2.8666666666666667,37.418976205653394,13.053131234530253
90126,AUTO,4.8648572,5.0252154,-74.047458,-74.0011074,01:06:00,1.1,18.57642995976313,16.887663599784663
90134,INTERMUNICIPAL,4.7384525071448,5.0252154,-74.021315939276,-74.0011074,02:00:00,2.0,32.0009345797498,16.0004672898749
90138,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:47:00,0.7833333333333333,18.57642995976313,23.714591437995484
90140,Transmilenio,4.63811752517,5.0252154,-74.0779415344,-74.0011074,02:13:00,2.216666666666667,43.92632897341721,19.816389010564155
90148,TPC-SITP,4.69960135965,5.0252154,-74.0774905302,-74.0011074,02:11:00,2.183333333333333,37.224217646089805,17.049259990575486
90169,MOTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:35:00,0.5833333333333334,12.114400517096264,20.767543743593595
90247,Transmilenio,4.6315971437896,5.0252154,-74.145637755598,-74.0011074,02:20:00,2.3333333333333335,46.65823574618978,19.996386748367048
90249,Transmilenio,4.5937327555736,5.0252154,-74.12966580511,-74.0011074,03:30:00,3.5,50.10475133677984,14.315643239079956
90251,Transmilenio,4.6345849995698,5.0252154,-74.079512515607,-74.0011074,02:13:00,2.216666666666667,44.346011418428354,20.00571943688497
90253,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:50:00,0.8333333333333334,11.944659455042787,14.333591346051344
90263,Transmilenio,4.6356367099509,5.0252154,-74.062269274375,-74.0011074,02:12:00,2.2,43.89520779514452,19.952367179611144
90271,INTERMUNICIPAL,4.7520365147872,5.0252154,-74.047907006065,-74.0011074,01:02:00,1.0333333333333334,30.850001030030704,29.854839706481325
90288,AUTO,4.7102423,5.0252154,-74.2144199,-74.0011074,01:56:00,1.9333333333333333,42.298899311707416,21.87874102329694
90364,PEATON,4.8648572,5.0252154,-74.047458,-74.0011074,04:43:00,4.716666666666667,18.57642995976313,3.93846571585084
90368,"BICICLETA, BICICLETA CON MOTOR",4.7668628787387,5.0252154,-74.04340344819,-74.0011074,02:57:00,2.95,29.139802357673744,9.877899104296183
90376,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:06:41,1.111388888888889,11.944659455042787,10.747506632880288
90402,"BICICLETA, BICICLETA CON MOTOR",4.8648572,5.0252154,-74.047458,-74.0011074,01:14:00,1.2333333333333334,18.57642995976313,15.06197023764578
90418,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:25:00,0.4166666666666667,11.944659455042787,28.66718269210269
90426,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:05:56,1.0988888888888888,18.57642995976313,16.904739093818826
90430,INTERMUNICIPAL,4.8686372,5.0252154,-74.1451592,-74.0011074,00:40:00,0.6666666666666666,23.644177957548774,35.466266936323166
90437,TPC-SITP,4.9647668,5.0252154,-73.9121163,-74.0011074,01:42:00,1.7,11.944659455042787,7.026270267672228
90449,Transmilenio,4.9647668,5.0252154,-73.9121163,-74.0011074,01:06:53,1.1147222222222224,11.944659455042787,10.715368561712939
90455,Transmilenio,4.6023804201194,5.0252154,-74.075570532853,-74.0011074,02:23:00,2.3833333333333333,47.78907853417696,20.05136162273159
90473,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,01:05:38,1.093888888888889,11.944659455042787,10.91944490557492
90475,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:04:46,1.0794444444444444,18.57642995976313,17.209250606059513
90497,"BICICLETA, BICICLETA CON MOTOR",4.9647668,5.0252154,-73.9121163,-74.0011074,01:48:00,1.8,11.944659455042787,6.635921919468215
90505,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:24:00,0.4,11.944659455042787,29.861648637606965
90514,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:58:31,0.9752777777777778,18.57642995976313,19.047322089190335
90567,MOTO,4.7024378453049,5.0252154,-74.023174540206,-74.0011074,01:00:00,1.0,36.01474894888852,36.01474894888852
90661,AUTO,4.6091429925311,5.0252154,-74.065925859011,-74.0011074,01:02:00,1.0333333333333334,46.8717822068428,45.35978923242851
90667,INTERMUNICIPAL,4.7432417105024,5.0252154,-74.015267272405,-74.0011074,01:03:00,1.05,31.428473169999666,29.93187920952349
90675,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:45:00,0.75,18.57642995976313,24.768573279684173
90677,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:50:00,0.8333333333333334,12.114400517096264,14.537280620515517
90679,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,00:45:00,0.75,18.57642995976313,24.768573279684173
90796,Transmilenio,4.6551418272269,5.0252154,-74.060180499727,-74.0011074,02:05:00,2.0833333333333335,41.714307673511335,20.02286768328544
90798,TPC-SITP,4.75319709271,5.0252154,-74.0446776434,-74.0011074,02:49:00,2.8166666666666664,30.664170180669984,10.886687638107688
90809,AUTO,4.6784755914166,5.0252154,-74.048373543199,-74.0011074,02:27:00,2.45,38.95337670900082,15.899337432245233
90811,TPC-SITP,4.9956821,5.0252154,-73.8733368,-74.0011074,01:01:00,1.0166666666666666,14.545440079022296,14.306990241661275
90813,Transmilenio,4.601142981347,5.0252154,-74.072653419302,-74.0011074,02:24:00,2.4,47.87005402242836,19.945855842678487
90829,PEATON,4.9647668,5.0252154,-73.9121163,-74.0011074,02:23:00,2.3833333333333333,11.944659455042787,5.011745225892079
90835,AUTO,4.6912301678668,5.0252154,-74.056058447289,-74.0011074,01:30:00,1.5,37.67541905512759,25.116946036751727
90837,AUTO,4.6912301678668,5.0252154,-74.056058447289,-74.0011074,01:29:00,1.4833333333333334,37.67541905512759,25.399158913569163
90963,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,01:00:00,1.0,12.114400517096264,12.114400517096264
90965,Transmilenio,4.69368707471,5.0252154,-74.033517207581,-74.0011074,01:40:00,1.6666666666666665,37.08028071639157,22.248168429834944
90967,Transmilenio,4.69368707471,5.0252154,-74.033517207581,-74.0011074,01:40:00,1.6666666666666665,37.08028071639157,22.248168429834944
90974,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
90982,INTERMUNICIPAL,4.7800996961339,5.0252154,-74.041914498611,-74.0011074,01:15:00,1.25,27.659010937629983,22.127208750103986
90996,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:24:00,0.4,12.114400517096264,30.28600129274066
90998,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:45:00,0.75,11.944659455042787,15.926212606723716
91000,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:16:00,0.26666666666666666,12.114400517096264,45.42900193911099
91021,Transmilenio,4.7191615799111,5.0252154,-74.055268481848,-74.0011074,02:44:00,2.7333333333333334,34.595375185520815,12.65684458006859
91027,AUTO,4.6946268234774,5.0252154,-74.070672030475,-74.0011074,01:05:00,1.0833333333333333,37.601210129454635,34.70880935026582
91031,AUTO,4.7013105362739,5.0252154,-74.045936634541,-74.0011074,01:10:00,1.1666666666666667,36.398212006072626,31.198467433776536
91039,Transmilenio,4.6792388564796,5.0252154,-74.047893624808,-74.0011074,02:57:00,2.95,38.862040311919465,13.173572987091344
91046,AUTO,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
91050,INTERMUNICIPAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:30:00,0.5,12.114400517096264,24.22880103419253
91072,Transmilenio,4.6655816377607,5.0252154,-74.057522692105,-74.0011074,02:02:00,2.033333333333333,40.5204081501241,19.928069582028247
91255,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:10:00,1.1666666666666667,11.944659455042787,10.238279532893817
91296,Transmilenio,4.5945463211426,5.0252154,-74.134976292729,-74.0011074,01:45:00,1.75,50.189064030783626,28.679465160447787
91320,"BICICLETA, BICICLETA CON MOTOR",4.8648572,5.0252154,-74.047458,-74.0011074,01:30:00,1.5,18.57642995976313,12.384286639842086
91383,AUTO,4.8160984,5.0252154,-74.3536111,-74.0011074,01:01:00,1.0166666666666666,45.501603820564085,44.755675889079434
91490,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:24:00,0.4,11.944659455042787,29.861648637606965
91563,Transmilenio,4.6170287961722,5.0252154,-74.071118729667,-74.0011074,02:18:00,2.3,46.09805519955668,20.042632695459428
91565,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:45:00,0.75,14.5810787377825,19.441438317043332
91569,Transmilenio,4.6978592858176,5.0252154,-74.075130824912,-74.0011074,02:52:00,2.8666666666666667,37.354682134459395,13.030703070160254
91571,Transmilenio,4.683592307139,5.0252154,-74.136345696859,-74.0011074,02:03:00,2.05,40.88094339453567,19.941923607090573
91573,INTERMUNICIPAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:15:00,1.25,18.57642995976313,14.861143967810502
91590,Transmilenio,4.6802313736369,5.0252154,-74.058091855555,-74.0011074,02:57:00,2.95,38.92017640752749,13.193280138144912
91593,AUTO,4.6678475158841,5.0252154,-74.058464123387,-74.0011074,01:15:00,1.25,40.28757311724213,32.230058493793706
91609,INTERMUNICIPAL,4.6676281610927,5.0252154,-74.092566710921,-74.0011074,01:45:00,1.75,41.07886008291979,23.47363433309702
91613,ESPECIAL,4.9191986,5.0252154,-74.0257644,-74.0011074,00:50:00,0.8333333333333334,12.114400517096264,14.537280620515517
91712,TPC-SITP,4.8160984,5.0252154,-74.3536111,-74.0011074,03:41:00,3.6833333333333336,45.501603820564085,12.353376602868076
91817,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:10:00,1.1666666666666667,11.944659455042787,10.238279532893817
91819,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:10:00,1.1666666666666667,11.944659455042787,10.238279532893817
91821,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:10:00,1.1666666666666667,11.944659455042787,10.238279532893817
91833,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:59:00,0.9833333333333333,11.944659455042787,12.147111310213004
91932,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,01:30:00,1.5,14.5810787377825,9.720719158521666
92005,TPC-SITP,4.7021674088619,5.0252154,-74.028695492018,-74.0011074,03:00:00,3.0,36.091539964528394,12.030513321509465
92037,Transmilenio,4.6621158877487,5.0252154,-74.057843597758,-74.0011074,02:03:00,2.05,40.907092590580575,19.95467931247833
92039,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
92041,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
92043,MOTO,4.9647668,5.0252154,-73.9121163,-74.0011074,00:30:00,0.5,11.944659455042787,23.889318910085574
92045,ESPECIAL,4.8648572,5.0252154,-74.047458,-74.0011074,01:00:00,1.0,18.57642995976313,18.57642995976313
92047,Transmilenio,4.6621158877487,5.0252154,-74.057843597758,-74.0011074,02:03:00,2.05,40.907092590580575,19.95467931247833
92067,MOTO,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:00:00,1.0,30.664170180669984,30.664170180669984
92069,MOTO,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:00:00,1.0,30.664170180669984,30.664170180669984
92085,Transmilenio,4.6413708939371,5.0252154,-74.095537789108,-74.0011074,02:12:00,2.2,43.99454957203784,19.997522532744473
92095,AUTO,4.75319709271,5.0252154,-74.0446776434,-74.0011074,01:41:00,1.6833333333333333,30.664170180669984,18.21633872119009
92097,INTERMUNICIPAL,4.7544677212808,5.0252154,-74.046753944443,-74.0011074,02:01:00,2.0166666666666666,30.561804408249913,15.154613756156982
92100,Transmilenio,4.6939797548423,5.0252154,-74.056376547512,-74.0011074,02:58:00,2.966666666666667,37.37916944636421,12.599720038100294
92102,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:53:00,0.8833333333333333,14.5810787377825,16.506881589942452
92104,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:43:00,0.7166666666666667,14.5810787377825,20.345691262022093
92108,Transmilenio,4.5757356284798,5.0252154,-74.122992457907,-74.0011074,02:30:00,2.5,51.830486064864736,20.732194425945895
92114,INTERMUNICIPAL,4.9084118,5.0252154,-73.9416075,-74.0011074,00:29:00,0.48333333333333334,14.5810787377825,30.167749112653446
92209,Transmilenio,4.6983805662446,5.0252154,-74.029934779516,-74.0011074,02:50:00,2.8333333333333335,36.52336763463929,12.890600341637397
92247,Transmilenio,4.6988310254166,5.0252154,-74.055372493354,-74.0011074,02:00:00,2.0,36.82817778421252,18.41408889210626
92265,Transmilenio,4.6271854120745,5.0252154,-74.071325732476,-74.0011074,02:15:00,2.25,44.98794757699171,19.99464336755187
92368,AUTO,4.9647668,5.0252154,-73.9121163,-74.0011074,01:50:00,1.8333333333333335,11.944659455042787,6.515268793659701
92388,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,02:02:00,2.033333333333333,11.944659455042787,5.8744226828079285
92777,INTERMUNICIPAL,4.9647668,5.0252154,-73.9121163,-74.0011074,00:35:00,0.5833333333333334,11.944659455042787,20.476559065787633
